player,n_headers,goals_scored,expected_goals,difference
djibril cisse,22,1.0,1.9680866734397389,0.9680866734397388
ferdinando sforzini,8,0.0,0.9687182480085639,0.9687182480085639
slobodan rajkovic,16,1.0,1.9697534176968508,0.9697534176968509
christian eigler,7,0.0,0.9698598516358337,0.9698598516358337
joris marveaux,8,0.0,0.9732553309472938,0.9732553309472938
diego perotti,13,0.0,0.9737455041306122,0.9737455041306122
emanuel pogatetz,22,2.0,2.9747544268680866,0.9747544268680857
panagiotis kone,26,2.0,2.9763068155465238,0.9763068155465238
foued kadir,8,0.0,0.9775251715902261,0.9775251715902261
willy boly,11,1.0,1.9775476597076855,0.9775476597076855
rafa,18,1.0,1.9787469719617,0.9787469719616999
wes morgan,36,3.0,3.9788188688515866,0.9788188688515853
sergi gomez,15,1.0,1.9817642068187384,0.9817642068187385
cedric,3,0.0,0.9859293938643124,0.9859293938643124
roberto pereyra,8,0.0,0.9894078353311866,0.9894078353311866
ben mee,18,2.0,2.9901289146093086,0.990128914609308
thomas kleine,8,0.0,0.990553872666108,0.990553872666108
diego falcinelli,14,0.0,0.9922492172270312,0.9922492172270312
mario,18,1.0,1.9949323537399193,0.9949323537399195
philipp wollscheid,36,3.0,3.9958745045258643,0.9958745045258642
chancel mbemba,8,0.0,0.9988810197581973,0.9988810197581973
borja gomez,5,0.0,1.000217233982648,1.000217233982648
oswaldo vizcarrondo,35,3.0,4.004105642243967,1.0041056422439663
simone romagnoli,9,0.0,1.0054029700472233,1.0054029700472233
valter birsa,6,0.0,1.00680818818833,1.00680818818833
giorgio chiellini,55,6.0,7.007019239978061,1.0070192399780633
didac,2,0.0,1.0077365694884377,1.0077365694884377
mathew leckie,16,1.0,2.0087090994286254,1.0087090994286252
emmanuel cascione,23,1.0,2.0139342184336946,1.013934218433694
yacine bammou,21,1.0,2.0156051183449786,1.0156051183449784
pedro henrique,15,0.0,1.0216368920946146,1.0216368920946146
weligton,32,4.0,5.0218276472272825,1.0218276472272831
vagner love,6,0.0,1.0224752679099456,1.0224752679099456
yannick bolasie,19,1.0,2.022901284158237,1.0229012841582368
slawomir peszko,7,0.0,1.0236432053021443,1.0236432053021443
nicolas mauricebelay,15,0.0,1.023649239326899,1.023649239326899
braian rodriguez,11,0.0,1.0239762771238177,1.0239762771238177
damien perquis,10,0.0,1.0248776725676891,1.0248776725676891
marcell jansen,16,1.0,2.030280911091414,1.030280911091414
gregory pujol,23,1.0,2.03294833275763,1.03294833275763
ibrahima mbaye,10,1.0,2.0354990416648553,1.0354990416648553
ruben,6,0.0,1.036845546931855,1.036845546931855
gary hooper,6,0.0,1.037110105737567,1.037110105737567
adrian,62,6.0,7.038906733516114,1.0389067335161084
marco di vaio,9,0.0,1.0419000514894585,1.0419000514894585
victor ruiz,13,1.0,2.043300534480075,1.0433005344800752
ilija nestorovski,10,0.0,1.0436431250830847,1.0436431250830847
mohamed fofana,11,1.0,2.0453489989923983,1.0453489989923983
adrien rabiot,12,0.0,1.047933010523496,1.047933010523496
anthony weber,13,1.0,2.0493087863310593,1.049308786331059
aleksandar pantic,11,0.0,1.0521993538868806,1.0521993538868806
mladen petric,8,0.0,1.052278367978742,1.052278367978742
andreas granqvist,13,1.0,2.052617967211799,1.0526179672117988
ivaylo chochev,24,2.0,3.054016648043951,1.054016648043951
manuel friedrich,15,1.0,2.0564501213359123,1.0564501213359123
abdoulay konko,10,0.0,1.0577655762083202,1.0577655762083202
raul albiol,20,1.0,2.061213544465418,1.061213544465418
alex bruce,7,0.0,1.0634691911755376,1.0634691911755376
julien escude,9,0.0,1.068532445437326,1.068532445437326
kevin vogt,11,0.0,1.0692319209779486,1.0692319209779486
mario yepes,15,1.0,2.0696270095154357,1.0696270095154359
stefan radu,11,1.0,2.0745134820963242,1.0745134820963238
lukas jutkiewicz,11,0.0,1.0754329445550712,1.0754329445550712
federico peluso,23,2.0,3.0767177968359873,1.0767177968359871
edouard butin,11,0.0,1.0783274629543063,1.0783274629543063
kagisho dikgacoi,5,0.0,1.078682625223875,1.078682625223875
alessandro matri,44,4.0,5.081504073628559,1.0815040736285555
andre schurrle,16,1.0,2.082064828901122,1.0820648289011219
yuya osako,15,0.0,1.0859330791274957,1.0859330791274957
rickie lambert,18,1.0,2.087468479290109,1.0874684792901093
stefan kutschke,11,0.0,1.0890013145582136,1.0890013145582136
mathieu valbuena,8,0.0,1.0901799649151829,1.0901799649151829
giuseppe rossi,10,0.0,1.0963980900153274,1.0963980900153274
milan djuric,11,0.0,1.1013902410908845,1.1013902410908845
guillaume hoarau,28,2.0,3.1055212574733946,1.105521257473393
etxeita,10,0.0,1.105627593332091,1.105627593332091
sergio sanchez,12,0.0,1.106000828187182,1.106000828187182
emmanuel badu,22,1.0,2.109571037293443,1.1095710372934426
milan bisevac,10,0.0,1.1112352355014707,1.1112352355014707
christian zapata,7,0.0,1.1166904245902802,1.1166904245902802
nikolce noveski,24,2.0,3.117659539483035,1.1176595394830342
michael mancienne,8,0.0,1.1181298237464379,1.1181298237464379
dongwon ji,25,1.0,2.1198911483164053,1.1198911483164053
emiliano moretti,33,3.0,4.122209867946811,1.1222098679468093
marco russ,29,3.0,4.1224773049307855,1.1224773049307828
abdelkader ghezzal,11,0.0,1.1244766690145223,1.1244766690145223
michael williamson,9,0.0,1.1252413213524226,1.1252413213524226
jerry mbakogu,11,0.0,1.1268123075956418,1.1268123075956418
omer toprak,35,4.0,5.137274459183861,1.1372744591838608
riccardo meggiorini,34,2.0,3.1375833397002952,1.1375833397002941
benjamin angoua,17,1.0,2.148693854985958,1.1486938549859584
bobby zamora,7,0.0,1.1492748098219296,1.1492748098219296
yussuf poulsen,11,0.0,1.1514221146479673,1.1514221146479673
andreu fontas,6,0.0,1.1557031627172372,1.1557031627172372
salva sevilla,10,0.0,1.1596948503676996,1.1596948503676996
rodri,10,0.0,1.166330596025192,1.166330596025192
jordon mutch,20,2.0,3.168738436583959,1.1687384365839577
philippe senderos,11,0.0,1.1691991348639497,1.1691991348639497
tomer hemed,52,5.0,6.170164379926027,1.1701643799260253
cala,23,2.0,3.1721271594114553,1.172127159411455
matias vecino,10,0.0,1.1744755976516137,1.1744755976516137
grzegorz krychowiak,35,3.0,4.177617485184429,1.1776174851844294
youssouf hadji,12,0.0,1.1812509898698587,1.1812509898698587
holger badstuber,8,0.0,1.1904021660269821,1.1904021660269821
mustapha yatabare,32,2.0,3.191596962567875,1.1915969625678737
bafetimbi gomis,79,8.0,9.193602512332703,1.1936025123327028
san jose,14,1.0,2.194344122653705,1.1943441226537053
luca antei,8,0.0,1.1945322868189225,1.1945322868189225
enner valencia,23,2.0,3.1950938708304326,1.1950938708304315
marcelo,29,2.0,3.196304180271901,1.1963041802719003
marcos angeleri,7,0.0,1.1982640263792403,1.1982640263792403
marco parolo,34,3.0,4.20231630624745,1.2023163062474505
kenwyne jones,9,0.0,1.2055858612644008,1.2055858612644008
christian fernandez,9,0.0,1.2055977298364078,1.2055977298364078
jorge mere,9,0.0,1.2086648832102989,1.2086648832102989
alan hutton,12,0.0,1.213790735256509,1.213790735256509
samuele longo,12,0.0,1.2148646758299526,1.2148646758299526
michal kadlec,8,0.0,1.2184993584896187,1.2184993584896187
gennaro delvecchio,10,0.0,1.2188342856611072,1.2188342856611072
pedro mosquera,7,0.0,1.224449156120228,1.224449156120228
ruben vezo,11,0.0,1.2271472206406828,1.2271472206406828
luciano vietto,18,1.0,2.2294002112352675,1.2294002112352673
guirane ndaw,11,0.0,1.2311140994432312,1.2311140994432312
marcus coco,7,0.0,1.232171749054662,1.232171749054662
eric mouloungui,13,0.0,1.2324962133085149,1.2324962133085149
ron vlaar,8,0.0,1.2435740109947107,1.2435740109947107
alessandro gamberini,16,1.0,2.2515208841325998,1.2515208841326
cedric mongongu,12,0.0,1.2517717188405093,1.2517717188405093
bruno ecuele,7,0.0,1.2591753896085516,1.2591753896085516
vincent pajot,27,2.0,3.2616544772063207,1.26165447720632
adamo coulibaly,23,1.0,2.2674980161701614,1.2674980161701617
john obi mikel,3,0.0,1.2683771943153,1.2683771943153
mathieu debuchy,18,1.0,2.2747793053718395,1.2747793053718395
marvin bakalorz,7,0.0,1.2797566879271198,1.2797566879271198
florin andone,29,3.0,4.279995710265107,1.2799957102651052
mamadou sakho,26,2.0,3.2816569140475282,1.2816569140475285
saber khelifa,10,0.0,1.2859451254934564,1.2859451254934564
juan jesus,9,0.0,1.2976219804559133,1.2976219804559133
andre dias,17,1.0,2.300941472023239,1.3009414720232393
marco motta,15,1.0,2.3102510551587496,1.3102510551587494
aristide bance,10,0.0,1.3110729195638984,1.3110729195638984
sebastien puygrenier,26,2.0,3.314193509815398,1.3141935098153972
stevan jovetic,25,1.0,2.3142363032668722,1.3142363032668714
angelo ogbonna,13,0.0,1.3142772476497366,1.3142772476497366
markel susaeta,17,0.0,1.3149105181375578,1.3149105181375578
stefan aigner,38,2.0,3.3178924691214426,1.317892469121441
diego colotto,22,1.0,2.3219815469450165,1.3219815469450162
emmanuel riviere,34,3.0,4.323415111762769,1.3234151117627666
mikel labaka,9,0.0,1.3247288894242983,1.3247288894242983
mario bermejo,12,0.0,1.337540338102575,1.337540338102575
marco ruben,29,2.0,3.3378101627302734,1.337810162730271
kandia traore,10,0.0,1.3400328533836303,1.3400328533836303
miguel britos,22,2.0,3.3407488554521696,1.3407488554521694
russell martin,11,0.0,1.341041080498657,1.341041080498657
ezequiel lavezzi,11,0.0,1.3414147568590167,1.3414147568590167
eric bautheac,27,1.0,2.3454428337697393,1.3454428337697386
frederic kanoute,11,0.0,1.3489759643683528,1.3489759643683528
junior tallo,13,0.0,1.352608009374348,1.352608009374348
aymen abdennour,19,1.0,2.3528242909286687,1.3528242909286692
alejandro galvez,11,0.0,1.3582862443517638,1.3582862443517638
virgil van dijk,21,2.0,3.370680615702636,1.3706806157026359
antonio rudiger,25,2.0,3.3714385864034497,1.3714385864034502
ola toivonen,18,0.0,1.3719416825106672,1.3719416825106672
kwadwo asamoah,4,0.0,1.3787301338500404,1.3787301338500404
guillaume gillet,18,1.0,2.3860448728074353,1.3860448728074346
fabrizio cacciatore,8,0.0,1.3940325516961298,1.3940325516961298
jeremy choplin,9,0.0,1.3942353895524962,1.3942353895524962
cleber,18,1.0,2.3977962206484364,1.3977962206484364
paul dummett,9,0.0,1.4105265487667387,1.4105265487667387
marouane chamakh,16,1.0,2.411002869487185,1.4110028694871843
caiuby,15,0.0,1.4204879941491795,1.4204879941491795
nicolai muller,17,1.0,2.4205588841567076,1.4205588841567078
marvin matip,26,2.0,3.4261645656918542,1.4261645656918553
giovanni sio,42,3.0,4.430978144942679,1.4309781449426764
livio nabab,10,0.0,1.4331155051608762,1.4331155051608762
federico fazio,76,7.0,8.433537740436817,1.4335377404368146
mbaye niang,24,1.0,2.4448118192569472,1.4448118192569468
renato civelli,72,7.0,8.445044660323477,1.4450446603234761
lamine kone,52,5.0,6.445427814483491,1.445427814483489
sebastian coates,10,0.0,1.4584041142112367,1.4584041142112367
marc bartra,21,1.0,2.4606527624172783,1.4606527624172783
fernando soriano,23,1.0,2.4616994734591287,1.4616994734591278
jordi amat,10,0.0,1.4659075987676207,1.4659075987676207
sylvain distin,7,0.0,1.4659472519980281,1.4659472519980281
paulo dybala,13,0.0,1.4669640659628462,1.4669640659628462
victor wanyama,15,1.0,2.4701556059637477,1.4701556059637477
johan djourou,17,1.0,2.473302154203643,1.4733021542036426
damien da silva,21,1.0,2.4761332760659895,1.4761332760659895
aymeric laporte,43,4.0,5.483647077515955,1.4836470775159545
marouane fellaini,39,3.0,4.490055084247495,1.4900550842474936
jonathan zebina,10,0.0,1.4939679945641884,1.4939679945641884
albin ekdal,17,0.0,1.4956479886196543,1.4956479886196543
issiaga sylla,12,0.0,1.5007577870265147,1.5007577870265147
luca rossettini,40,5.0,6.50247808144957,1.502478081449568
nemanja matic,7,0.0,1.507008264142052,1.507008264142052
carlton cole,12,1.0,2.512466887721941,1.5124668877219405
hanno balitsch,20,1.0,2.516034806179958,1.5160348061799573
federico ricca,6,0.0,1.5237431549713691,1.5237431549713691
aldo angoula,38,3.0,4.526411470761447,1.5264114707614445
neymar,23,1.0,2.5283908982163665,1.5283908982163656
miralem pjanic,17,0.0,1.5418104316071513,1.5418104316071513
jorge molina,52,5.0,6.542462851659338,1.5424628516593328
cedric kante,10,0.0,1.5440631747938385,1.5440631747938385
jose fonte,38,3.0,4.554213877101621,1.5542138771016196
mergim mavraj,14,0.0,1.5559692555611373,1.5559692555611373
gabriel paulista,26,1.0,2.556881719656642,1.5568817196566411
sidnei,12,0.0,1.5831911810487016,1.5831911810487016
adrian mutu,27,1.0,2.58444807245265,1.5844480724526497
daniele de rossi,33,3.0,4.589194361275996,1.5891943612759953
moussa sissoko,22,1.0,2.597223081301996,1.597223081301995
umut bulut,13,0.0,1.5996964253311015,1.5996964253311015
renaud cohade,13,0.0,1.6015671288899902,1.6015671288899902
gregory,6,0.0,1.603676655094818,1.603676655094818
medhi benatia,16,1.0,2.6130111437090937,1.613011143709093
silvan widmer,17,0.0,1.6149815149572002,1.6149815149572002
jan vertonghen,15,0.0,1.616802110180676,1.616802110180676
paulao,32,3.0,4.619413731349228,1.6194137313492276
joleon lescott,21,3.0,4.643486976897974,1.6434869768979725
john terry,38,3.0,4.643898935156121,1.6438989351561204
jermaine jones,19,0.0,1.646538170120971,1.646538170120971
gimenez,17,1.0,2.652235256030239,1.6522352560302391
aleksandar pesic,21,1.0,2.6536544865391267,1.6536544865391267
frederik sorensen,17,0.0,1.655750064768186,1.655750064768186
daniel schwaab,15,0.0,1.6576934943034474,1.6576934943034474
alaeddine yahia,25,2.0,3.6596224995202604,1.6596224995202598
benjamin jeannot,21,0.0,1.669865575869181,1.669865575869181
andrea ranocchia,51,4.0,5.671561308259016,1.6715613082590186
john anthony brooks,15,0.0,1.6779065987672297,1.6779065987672297
gerard moreno,29,2.0,3.6920668229634557,1.6920668229634546
john oshea,13,0.0,1.6956171262630912,1.6956171262630912
alessandro gazzi,13,1.0,2.7003066676295617,1.7003066676295617
christian schulz,27,2.0,3.702033241650023,1.7020332416500226
ricky van wolfswinkel,18,0.0,1.708643652586205,1.708643652586205
andy king,12,0.0,1.712454462469449,1.712454462469449
lorik cana,15,0.0,1.7323714092786053,1.7323714092786053
paul baysse,35,3.0,4.740900656311234,1.740900656311232
gabriel agbonlahor,19,0.0,1.743820930847747,1.743820930847747
raul rodriguez,16,0.0,1.7467787209156318,1.7467787209156318
majeed waris,32,2.0,3.7542676156854213,1.7542676156854211
damien delaney,21,1.0,2.7562417660921597,1.7562417660921597
stefan bell,47,4.0,5.766584521871967,1.7665845218719654
cameron jerome,25,1.0,2.772294760535059,1.7722947605350583
nicolas spolli,46,4.0,5.779527265432474,1.7795272654324725
gilles sunu,13,0.0,1.7830452743459857,1.7830452743459857
michael keane,21,1.0,2.783382755059222,1.7833827550592212
youssef elarabi,71,8.0,9.784069300811868,1.7840693008118682
diego rolan,44,4.0,5.791911924539818,1.791911924539814
duje cop,19,0.0,1.796871719971161,1.796871719971161
alberto botia,19,1.0,2.8008102006144604,1.8008102006144595
thomas manfredini,17,0.0,1.8066912889378528,1.8066912889378528
nicolas burdisso,33,2.0,3.8081153157661998,1.8081153157661998
david navarro,27,1.0,2.8160987630932546,1.816098763093254
serdar tasci,20,1.0,2.8405855320393814,1.8405855320393814
geoff cameron,14,0.0,1.8423634256933414,1.8423634256933414
coke,25,1.0,2.8476015538028605,1.8476015538028607
ermin bicakcic,19,1.0,2.8498589031538173,1.8498589031538168
sadio diallo,15,0.0,1.8504420408442697,1.8504420408442697
mauricio,10,0.0,1.8568518653256216,1.8568518653256216
gennaro sardo,13,0.0,1.8687113668169122,1.8687113668169122
benjamin hubner,17,0.0,1.8825130588531556,1.8825130588531556
abel aguilar,20,1.0,2.8864131536952087,1.8864131536952087
kostas manolas,18,1.0,2.9065758776888315,1.9065758776888313
torsten oehrl,16,0.0,1.909799108493336,1.909799108493336
emiliano armenteros,19,0.0,1.932252896853316,1.932252896853316
nicolas pallois,15,0.0,1.9362297140854379,1.9362297140854379
thiago silva,51,5.0,6.949264890352777,1.9492648903527754
felipe,20,1.0,2.956391224205073,1.9563912242050723
ezequiel munoz,33,2.0,3.969891896888269,1.9698918968882677
andy delort,24,1.0,2.9825145515033022,1.9825145515033022
kevin volland,27,1.0,3.002412836348024,2.0024128363480234
didier ya konan,28,1.0,3.009689692355881,2.0096896923558796
eneko boveda,15,0.0,2.04085192515079,2.04085192515079
younes kaboul,17,0.0,2.057953821484949,2.057953821484949
jonas olsson,18,1.0,3.076807366821941,2.0768073668219404
phil jagielka,28,2.0,4.08934384180221,2.089343841802211
yohan benalouane,21,1.0,3.0930556495273387,2.0930556495273387
jeongho hong,17,0.0,2.099507436007125,2.099507436007125
yaya toure,18,0.0,2.1085495020532323,2.1085495020532323
branislav ivanovic,34,2.0,4.109091892990442,2.1090918929904414
sebastian freis,7,0.0,2.1303679647952105,2.1303679647952105
daniel caligiuri,23,0.0,2.1360948321589834,2.1360948321589834
danilo,44,3.0,5.141942762857162,2.1419427628571617
dominic maroh,27,1.0,3.1783435838157965,2.1783435838157965
jens hegeler,20,0.0,2.1961801883230225,2.1961801883230225
santiago garcia,36,2.0,4.206018129233685,2.2060181292336845
steven nzonzi,18,0.0,2.2078472707910555,2.2078472707910555
michael ciani,40,3.0,5.208114062262114,2.208114062262113
samuel umtiti,13,0.0,2.2137795440520263,2.2137795440520263
kyriakos papadopoulos,54,4.0,6.216248160687553,2.216248160687552
gabriel paletta,36,2.0,4.220373358353297,2.2203733583532967
marcos rojo,10,0.0,2.2236964365823875,2.2236964365823875
ikechukwu uche,17,2.0,4.2299194641585,2.229919464158499
zouhair feddal,21,0.0,2.233875201551345,2.233875201551345
marcos alonso,19,1.0,3.2368751314246254,2.236875131424626
luca ceppitelli,17,0.0,2.243973382862317,2.243973382862317
wes brown,14,0.0,2.2611985934231553,2.2611985934231553
david luiz,24,2.0,4.268983970140054,2.2689839701400536
adama soumaoro,20,1.0,3.2753797704827137,2.2753797704827132
layvin kurzawa,36,3.0,5.279703488422827,2.279703488422827
lamine sane,34,2.0,4.284074142696713,2.2840741426967117
steven caulker,46,4.0,6.297685941171822,2.297685941171819
eliaquim mangala,18,0.0,2.3006447339450617,2.3006447339450617
mario suarez,19,0.0,2.3087061860241724,2.3087061860241724
mirko vucinic,18,0.0,2.311041355932095,2.311041355932095
jeanchristophe bahebeck,19,0.0,2.3136085692545496,2.3136085692545496
david abraham,25,1.0,3.323188139648984,2.323188139648984
daniel congre,34,2.0,4.331569827605959,2.331569827605959
jonathan tah,21,0.0,2.3468650804529894,2.3468650804529894
martin braithwaite,37,1.0,3.374193434777192,2.374193434777191
gary cahill,39,3.0,5.396444732756399,2.3964447327563976
mahamane traore,13,0.0,2.399290971442657,2.399290971442657
haris seferovic,38,2.0,4.402222109951333,2.4022221099513326
nathan baker,16,0.0,2.402921199732085,2.402921199732085
jan rosenthal,22,0.0,2.436671677460162,2.436671677460162
paul pogba,43,4.0,6.4517420090693705,2.4517420090693705
simon kjaer,37,2.0,4.47132127234869,2.4713212723486904
mile jedinak,18,1.0,3.5464125290196025,2.5464125290196025
