player,n_outside_box_shots,goals_scored,expected_goals,difference
joaquin larrivey,20,0.0,0.5938675636860207,0.5938675636860207
raman chibsah,17,0.0,0.5949544248843609,0.5949544248843609
andrea catellani,6,0.0,0.5953240058156228,0.5953240058156228
michael bradley,38,1.0,1.5961653725281986,0.5961653725281983
thomas partey,20,0.0,0.5961769836291413,0.5961769836291413
sergio almiron,82,2.0,2.5966760404189895,0.5966760404189859
damia,20,0.0,0.5973820975260685,0.5973820975260685
mirko gori,21,0.0,0.5977314019485398,0.5977314019485398
yohan benalouane,18,0.0,0.5995463317617353,0.5995463317617353
oscar trejo,75,2.0,2.601589649515601,0.6015896495155986
jeff louis,16,0.0,0.6032288400926474,0.6032288400926474
laszlo kleinheisler,13,0.0,0.603389000920321,0.603389000920321
amadou diawara,20,0.0,0.6041041633513949,0.6041041633513949
karim el ahmadi,19,0.0,0.6051097105594208,0.6051097105594208
brandao,22,0.0,0.6056101658303207,0.6056101658303207
markel bergara,20,0.0,0.6059380877385172,0.6059380877385172
federico balzaretti,19,0.0,0.6075345808591844,0.6075345808591844
honorato ederson,19,0.0,0.610142616763618,0.610142616763618
cameron jerome,19,0.0,0.6111736737987585,0.6111736737987585
jefferson lerma,20,0.0,0.6128687378675314,0.6128687378675314
antonio balzano,18,0.0,0.6135133498541777,0.6135133498541777
jerome gondorf,16,0.0,0.6141447675149364,0.6141447675149364
marco rigoni,50,1.0,1.614901630571851,0.6149016305718507
daniel larsson,14,0.0,0.6158090691343237,0.6158090691343237
claudio beauvue,68,1.0,1.6167205579496156,0.6167205579496153
cesc fabregas,52,1.0,1.6169914944583748,0.6169914944583746
mouhamadou dabo,18,0.0,0.6180773896737907,0.6180773896737907
tom huddlestone,92,2.0,2.6182428226761116,0.61824282267611
diego ifran,25,0.0,0.6187282025906907,0.6187282025906907
steed malbranque,48,1.0,1.6198154969566525,0.6198154969566518
joris marveaux,20,0.0,0.6198417924411036,0.6198417924411036
francis coquelin,20,0.0,0.6216827724869647,0.6216827724869647
ashley westwood,58,1.0,1.6232270227998222,0.6232270227998213
oussama tannane,26,0.0,0.625657833283943,0.625657833283943
alvaro rubio,21,0.0,0.6274955725158324,0.6274955725158324
ricardo faty,21,0.0,0.6276434253392713,0.6276434253392713
robert gucher,20,0.0,0.6295450110552676,0.6295450110552676
mirko boland,20,0.0,0.6306799947066764,0.6306799947066764
son heungmin,43,1.0,1.6318478448442886,0.631847844844288
eduardo salvio,14,0.0,0.632500996017926,0.632500996017926
kevin strootman,24,0.0,0.6326236166185262,0.6326236166185262
anatoliy tymoshchuk,19,0.0,0.6328381975058784,0.6328381975058784
lucas vazquez,21,0.0,0.6337000279876346,0.6337000279876346
jan polak,15,0.0,0.6346894310966346,0.6346894310966346
valentin stocker,21,0.0,0.6374719896450374,0.6374719896450374
domi kumbela,14,0.0,0.6381961942838559,0.6381961942838559
cristian molinaro,19,0.0,0.6383830861714925,0.6383830861714925
muhamed besic,21,0.0,0.6384983714955316,0.6384983714955316
gael danic,123,3.0,3.6393493053648407,0.6393493053648406
emmanuel badu,51,1.0,1.6394375237974141,0.6394375237974137
gabriel silva,19,0.0,0.6395080017940116,0.6395080017940116
david meyler,19,0.0,0.6395259987534768,0.6395259987534768
karim laribi,19,0.0,0.6409846644703183,0.6409846644703183
luke shaw,17,0.0,0.6415269449938152,0.6415269449938152
stephane mbia,21,0.0,0.6415350878310733,0.6415350878310733
serge aurier,21,0.0,0.6417757754026389,0.6417757754026389
gabriel torje,41,1.0,1.6425386511212172,0.6425386511212174
pascal gross,55,1.0,1.642664682023799,0.6426646820237982
opa nguette,20,0.0,0.6428621294608131,0.6428621294608131
wanderson,15,0.0,0.6435111566779753,0.6435111566779753
eliseu,56,1.0,1.6443916080204313,0.6443916080204315
pavle ninkov,21,0.0,0.6444075371979474,0.6444075371979474
jairo,13,0.0,0.6457959803599268,0.6457959803599268
massadio haidara,22,0.0,0.646599093844105,0.646599093844105
rafael van der vaart,71,1.0,1.6477473590368412,0.6477473590368416
javier pinola,22,0.0,0.6482523612233796,0.6482523612233796
joao pedro,16,0.0,0.6492703835035749,0.6492703835035749
fahid ben khalfallah,24,0.0,0.6493128456354955,0.6493128456354955
urby emanuelson,45,1.0,1.6510751748430919,0.6510751748430915
jeremy morel,22,0.0,0.6517569871558937,0.6517569871558937
dodo,22,0.0,0.6540153974095493,0.6540153974095493
gyorgy garics,18,0.0,0.6543942915122316,0.6543942915122316
mario vrancic,26,0.0,0.6544415963783481,0.6544415963783481
eric tie bi,19,0.0,0.6548671583919313,0.6548671583919313
felix kroos,22,0.0,0.6551319765778209,0.6551319765778209
leighton baines,31,0.0,0.6579575993547034,0.6579575993547034
shawn parker,19,0.0,0.658167177893728,0.658167177893728
verza,55,1.0,1.6599800872010368,0.6599800872010368
sercan sararer,16,0.0,0.6602752191537284,0.6602752191537284
aly cissokho,19,0.0,0.6609719563691443,0.6609719563691443
gerard deulofeu,14,0.0,0.6613910276870408,0.6613910276870408
marek hamsik,200,6.0,6.662266095596158,0.6622660955961612
erik durm,22,0.0,0.6630215031276652,0.6630215031276652
lassana coulibaly,20,0.0,0.6641815905191127,0.6641815905191127
corona,23,0.0,0.6647679869757382,0.6647679869757382
gaetan bong,23,0.0,0.6649433526793035,0.6649433526793035
alvaro,24,1.0,1.6670806296005454,0.667080629600545
francesco valiani,20,0.0,0.6708825357653153,0.6708825357653153
franck beria,22,0.0,0.6709631152725389,0.6709631152725389
lorenzo lollo,21,0.0,0.6721216555108744,0.6721216555108744
francisco casquero,16,0.0,0.6722733538938757,0.6722733538938757
yannick gerhardt,22,0.0,0.6734055997240895,0.6734055997240895
dennis diekmeier,16,0.0,0.6741517914204077,0.6741517914204077
jordi xumetra,21,0.0,0.6741660079945172,0.6741660079945172
william kvist,23,0.0,0.6754843353454594,0.6754843353454594
miguel angel de las cuevas,19,0.0,0.6759056147138802,0.6759056147138802
gilles sunu,55,1.0,1.6772026262162318,0.6772026262162306
james milner,50,1.0,1.6774867343951507,0.6774867343951495
pajtim kasami,25,0.0,0.6776074638942923,0.6776074638942923
samuel umtiti,25,0.0,0.6786365244823673,0.6786365244823673
dele alli,53,1.0,1.6790544925552222,0.6790544925552211
bryan dabo,24,0.0,0.679080862974692,0.679080862974692
pablo alvarez,18,0.0,0.6792061758608015,0.6792061758608015
mehdi abeid,23,0.0,0.6792505816454782,0.6792505816454782
oscar wendt,23,0.0,0.6804053683449421,0.6804053683449421
marco biagianti,22,0.0,0.680884601389034,0.680884601389034
dejan lazarevic,15,0.0,0.6825614167708641,0.6825614167708641
success,22,0.0,0.683075522863875,0.683075522863875
manuel pasqual,67,1.0,1.6848730138773462,0.6848730138773463
jacheol koo,50,1.0,1.6856932071872686,0.6856932071872679
jesus gamez,19,0.0,0.6860574110055925,0.6860574110055925
toni kroos,151,4.0,4.687567457564835,0.6875674575648332
tommer hemed,18,0.0,0.6883729838610388,0.6883729838610388
per skjelbred,21,0.0,0.6884038258626912,0.6884038258626912
samuel,23,0.0,0.690431243897595,0.690431243897595
sergej milinkovicsavic,23,0.0,0.6921452398642771,0.6921452398642771
marcelo diaz,24,0.0,0.694402674013347,0.694402674013347
ryan mason,51,1.0,1.6945187160362882,0.6945187160362879
alejandro galvez,32,0.0,0.6952996825001293,0.6952996825001293
sone aluko,25,0.0,0.6953128727064333,0.6953128727064333
carlos bacca,42,1.0,1.700687583222883,0.7006875832228818
mustapha yatabare,17,0.0,0.7040276128461268,0.7040276128461268
kingsley coman,22,0.0,0.7046168737201607,0.7046168737201607
cristian raimondi,19,0.0,0.7049193547498287,0.7049193547498287
etienne didot,47,1.0,1.7057093101527416,0.7057093101527413
pape souare,21,0.0,0.7057244996441787,0.7057244996441787
wendell,21,0.0,0.7059821679222985,0.7059821679222985
koo jacheol,18,0.0,0.7065900093227764,0.7065900093227764
rafael dias,22,0.0,0.7080637473791604,0.7080637473791604
saphir sliti taider,51,1.0,1.7082753135340893,0.7082753135340891
andreas lambertz,22,0.0,0.7084741145670925,0.7084741145670925
luis alberto,47,1.0,1.709430810006283,0.7094308100062813
sven bender,17,0.0,0.7097997387322919,0.7097997387322919
cristian zaccardo,18,0.0,0.7098532030182045,0.7098532030182045
idrissa gana gueye,23,0.0,0.7125139309966978,0.7125139309966978
ivan piris,18,0.0,0.7130257057615695,0.7130257057615695
tarik elyounoussi,17,0.0,0.7159306111468565,0.7159306111468565
tamas hajnal,22,0.0,0.7167970045357024,0.7167970045357024
mads albaek,26,0.0,0.7168383898152355,0.7168383898152355
rio mavuba,25,0.0,0.717889651026965,0.717889651026965
duvan zapata,18,0.0,0.7182763655311089,0.7182763655311089
itay shechter,11,0.0,0.7196156551848858,0.7196156551848858
toby alderweireld,23,0.0,0.720385651220118,0.720385651220118
chinedu obasi,18,0.0,0.7216521845241055,0.7216521845241055
sadio diallo,64,1.0,1.723293604201516,0.7232936042015157
kafoumba coulibaly,23,0.0,0.7248494317051708,0.7248494317051708
jonathan dos santos,24,0.0,0.724906568729749,0.724906568729749
victor perez,25,0.0,0.7250263211211685,0.7250263211211685
jonathan,18,0.0,0.7257735711696787,0.7257735711696787
marco ruben,10,0.0,0.7271453581353319,0.7271453581353319
andrea luci,23,0.0,0.7295466232860137,0.7295466232860137
diego forlan,24,0.0,0.7307536213857602,0.7307536213857602
nathan dyer,23,0.0,0.7332307119267849,0.7332307119267849
markel susaeta,83,2.0,2.7372280720340934,0.7372280720340919
pablo armero,19,0.0,0.7372758386562672,0.7372758386562672
dorlan pabon,63,2.0,2.7386953450783387,0.7386953450783376
abdoul camara,26,0.0,0.739395924017044,0.739395924017044
angelo palombo,32,0.0,0.7395012050481252,0.7395012050481252
philipp lahm,24,0.0,0.7395655472935986,0.7395655472935986
srdjan lakic,11,0.0,0.7399250040868547,0.7399250040868547
fede cartabia,59,1.0,1.740545880227395,0.7405458802273952
markus suttner,27,0.0,0.7411127738584737,0.7411127738584737
juan bernat,19,0.0,0.7423950337106515,0.7423950337106515
abel hernandez,46,1.0,1.7428685002540643,0.7428685002540645
alex,31,0.0,0.7431071606446654,0.7431071606446654
jerome roussillon,19,0.0,0.7435879131929213,0.7435879131929213
roman neustadter,25,0.0,0.7450883618519806,0.7450883618519806
yannick sagbo,49,1.0,1.7454251529060756,0.7454251529060745
birama toure,25,0.0,0.7454548626785011,0.7454548626785011
phillip bardsley,14,0.0,0.7501174466138664,0.7501174466138664
nourredine amrabat,13,0.0,0.7522219712186916,0.7522219712186916
lucas perez,47,1.0,1.75224786540601,0.7522478654060101
alessandro rosina,29,0.0,0.754150117493578,0.754150117493578
robbie kruse,22,0.0,0.7552437706241987,0.7552437706241987
tongo doumbia,25,0.0,0.7553308628020956,0.7553308628020956
sebastian leto,24,0.0,0.7566088968499305,0.7566088968499305
gaizka toquero,15,0.0,0.7570792975603604,0.7570792975603604
christian tiffert,25,0.0,0.7572036041059235,0.7572036041059235
daniele croce,24,0.0,0.7575137890915762,0.7575137890915762
sidney govou,13,0.0,0.76050490137043,0.76050490137043
didier digard,66,1.0,1.761569610953244,0.761569610953243
danilo soddimo,23,0.0,0.7619619855907444,0.7619619855907444
artur sobiech,16,0.0,0.7632926495739905,0.7632926495739905
paulgeorges ntep,49,1.0,1.763614255555636,0.7636142555556353
nenad krsticic,22,0.0,0.7645398260174728,0.7645398260174728
peter crouch,23,0.0,0.76509957600985,0.76509957600985
thierry doubai,19,0.0,0.7651656308394551,0.7651656308394551
raphael martinho,26,0.0,0.7669249420490521,0.7669249420490521
gianni bruno,21,0.0,0.767614168649984,0.767614168649984
christophe mandanne,24,0.0,0.7682345532133551,0.7682345532133551
alex pozuelo,25,0.0,0.7689422530751551,0.7689422530751551
franco jara,17,0.0,0.7723715290927285,0.7723715290927285
gervinho,20,0.0,0.7724579180333302,0.7724579180333302
ivan cavaleiro,21,0.0,0.7734014224850159,0.7734014224850159
thomas guerbert,25,0.0,0.77381743379596,0.77381743379596
nigel de jong,25,0.0,0.7739498768422455,0.7739498768422455
saber khelifa,46,1.0,1.776468080308399,0.7764680803083989
clement grenier,114,2.0,2.7785207887007135,0.7785207887007093
jonathan pitroipa,62,2.0,2.7794500276330134,0.7794500276330114
gaetano letizia,18,0.0,0.7814431555283295,0.7814431555283295
emilio nsue,19,0.0,0.7845208545358465,0.7845208545358465
daniel ginczek,12,0.0,0.7851946102370513,0.7851946102370513
saul,22,0.0,0.7853369382773437,0.7853369382773437
suleyman koc,11,0.0,0.7857057488281205,0.7857057488281205
michu,27,0.0,0.7883166097895988,0.7883166097895988
andres guardado,26,0.0,0.7902463415932813,0.7902463415932813
paul verhaegh,25,0.0,0.7920287074942015,0.7920287074942015
cheick doukoure,25,0.0,0.7962069070861337,0.7962069070861337
juan cuadrado,25,0.0,0.7980007470200028,0.7980007470200028
vurnon anita,24,0.0,0.798602880157985,0.798602880157985
samuele longo,20,0.0,0.7990238873662064,0.7990238873662064
paolo cannavaro,16,0.0,0.7999135335692908,0.7999135335692908
bebe,89,2.0,2.801270507119367,0.8012705071193664
genki haraguchi,25,0.0,0.8016764357872331,0.8016764357872331
denis cheryshev,27,0.0,0.8016766086104493,0.8016766086104493
oliver kirch,24,0.0,0.8037249702816656,0.8037249702816656
joaquin correa,25,0.0,0.8041034146249633,0.8041034146249633
mauricio isla,21,0.0,0.8044128170513705,0.8044128170513705
chris brunt,64,1.0,1.8048305792711254,0.8048305792711253
rinaldo cruzado,22,0.0,0.8063924233595278,0.8063924233595278
junior tallo,30,0.0,0.808860791711264,0.808860791711264
gerard moreno,28,0.0,0.8089751264354593,0.8089751264354593
samu castillejo,28,0.0,0.8104127898426537,0.8104127898426537
sergio araujo,26,0.0,0.8115004584149126,0.8115004584149126
coro,20,0.0,0.8128124121611761,0.8128124121611761
edgar barreto,90,2.0,2.814859130359521,0.8148591303595181
manucho,21,0.0,0.8163698814008686,0.8163698814008686
sebastian jung,26,0.0,0.8181173078730103,0.8181173078730103
nico pulzetti,20,0.0,0.8181607791833644,0.8181607791833644
rachid alioui,25,0.0,0.818216383390337,0.818216383390337
thanos petsos,28,0.0,0.8223719334626675,0.8223719334626675
jonathan pereira,20,0.0,0.8234414431410775,0.8234414431410775
francesco matuzalem,31,0.0,0.8241118456379263,0.8241118456379263
juan carlos,23,0.0,0.8241934107924999,0.8241934107924999
andreas pereira,27,0.0,0.8275810537075985,0.8275810537075985
benjamin stambouli,27,0.0,0.8281968737973229,0.8281968737973229
raffaele palladino,22,0.0,0.8296485256053457,0.8296485256053457
jeremy perbet,10,0.0,0.8298573050628256,0.8298573050628256
edgar,23,0.0,0.8314841616951282,0.8314841616951282
sandro ramirez,26,0.0,0.8334200060321878,0.8334200060321878
cheikh ndoye,27,0.0,0.8341768556902532,0.8341768556902532
jeremy pied,54,1.0,1.8345590102438252,0.8345590102438251
alfred finnbogason,14,0.0,0.8353195241115062,0.8353195241115062
giovanni pasquale,28,0.0,0.8354063828972231,0.8354063828972231
morgan schneiderlin,25,0.0,0.8363132945418017,0.8363132945418017
sime vrsaljko,22,0.0,0.8403440330756351,0.8403440330756351
dusan basta,87,2.0,2.841410256523502,0.8414102565234985
mattia de sciglio,27,0.0,0.8463887542566597,0.8463887542566597
kyle naughton,26,0.0,0.8479705742347967,0.8479705742347967
sambou yatabare,22,0.0,0.849164407229472,0.849164407229472
gaetan charbonnier,50,1.0,1.8508157976499635,0.8508157976499621
vincenzo grifo,35,0.0,0.8517505665609348,0.8517505665609348
marcos alonso,68,1.0,1.8549933848724587,0.8549933848724587
nono,27,0.0,0.8558970177792677,0.8558970177792677
gianluca sansone,53,1.0,1.85753744674295,0.8575374467429507
gaby mudingayi,29,0.0,0.8578381280256154,0.8578381280256154
yeni ngbakoto,27,0.0,0.8599818453543193,0.8599818453543193
nabil el zhar,47,1.0,1.8604009857522406,0.8604009857522396
jorginho,27,0.0,0.8617689662479964,0.8617689662479964
tolgay arslan,29,0.0,0.8622473190353173,0.8622473190353173
cristiano piccini,26,0.0,0.8628037048653796,0.8628037048653796
benoit tremoulinas,31,0.0,0.8631663293414699,0.8631663293414699
vitolo,21,0.0,0.8645705515923139,0.8645705515923139
benjamin andre,61,1.0,1.8674013578175352,0.8674013578175336
djibril sidibe,53,1.0,1.8679111449605912,0.8679111449605907
sebastian boenisch,28,0.0,0.8683483467792737,0.8683483467792737
andre biyogo poko,28,0.0,0.8704541778030483,0.8704541778030483
joe allen,28,0.0,0.8710651300414396,0.8710651300414396
konstantin rausch,68,1.0,1.8715450568613012,0.8715450568613018
jamel saihi,30,0.0,0.8728980572952743,0.8728980572952743
adam ounas,31,0.0,0.8734641833224236,0.8734641833224236
fernando llorente,29,0.0,0.8734970868938088,0.8734970868938088
reyes,28,0.0,0.8737129772902524,0.8737129772902524
enzo maresca,39,0.0,0.8738773494524379,0.8738773494524379
asier illarramendi,63,1.0,1.8739944730122373,0.873994473012237
nolan roux,112,4.0,4.874948204995742,0.874948204995742
hugo mallo,28,0.0,0.8750206178763186,0.8750206178763186
mauricio pinilla,62,1.0,1.8781144468767184,0.8781144468767175
guillherme siqueira,20,0.0,0.8781605804391086,0.8781605804391086
kevin berigaud,73,2.0,2.879094363428439,0.8790943634284365
ever banega,128,3.0,3.879204921041506,0.8792049210415006
lucas moura,86,2.0,2.885296889946839,0.8852968899468376
issiaga sylla,28,0.0,0.8856021416784964,0.8856021416784964
charles kabore,29,0.0,0.8871173855282267,0.8871173855282267
filipe luis,31,0.0,0.8871249100895605,0.8871249100895605
dan gosling,26,0.0,0.8889529945736256,0.8889529945736256
franco zuculini,22,0.0,0.8903652301134324,0.8903652301134324
nani,29,0.0,0.892196048393668,0.892196048393668
sebastian rudy,71,1.0,1.8931637849468634,0.893163784946863
jaime valdes,54,1.0,1.895043289558228,0.8950432895582277
sergio pellissier,22,0.0,0.89701913240238,0.89701913240238
lukas rupp,50,1.0,1.8979279215120768,0.8979279215120763
marvin martin,67,1.0,1.8981426849438163,0.8981426849438152
mathias autret,23,0.0,0.9016484298755291,0.9016484298755291
youssouf sabaly,27,0.0,0.9020615146348571,0.9020615146348571
andreas ottl,29,0.0,0.9033102835094268,0.9033102835094268
mathieu dossevi,31,0.0,0.9034505904279365,0.9034505904279365
gotoku sakai,25,0.0,0.9037444554772122,0.9037444554772122
kevin theophilecatherine,31,0.0,0.9040461914249965,0.9040461914249965
rodrigo palacio,43,1.0,1.9040770027733083,0.9040770027733069
julian baumgartlinger,28,0.0,0.9048219883491021,0.9048219883491021
pablo sarabia,103,2.0,2.9052059946871047,0.905205994687104
cristian rodriguez,27,0.0,0.9060430718990702,0.9060430718990702
jose angel,29,0.0,0.9077422401076869,0.9077422401076869
ander iturraspe,29,0.0,0.9087883514915905,0.9087883514915905
cristiano biraghi,33,0.0,0.9089791730380697,0.9089791730380697
matthew phillips,26,0.0,0.9121603878354964,0.9121603878354964
iriney,23,0.0,0.9139916921297839,0.9139916921297839
